Timestamp,Latitude,Longitude,Flow_Sensor_1_Lmin,Flow_Sensor_2_Lmin,Flow_Rate,Temperature_C,Pressure_bar,Gas_Sensor_MQ6_ppm,Leak_Status
2026-04-08 15:06:09,28.61672,77.21182,503.12,498.87,500.99,24.88,9.98,5.52,0
2026-04-08 15:06:10,28.616725,77.211825,492.79,499.83,496.31,24.85,10.02,4.16,0
2026-04-08 15:06:11,28.61673,77.21183,496.8,507.52,502.16,25.43,9.98,4.33,0
2026-04-08 15:06:12,28.616735,77.211835,494.97,502.41,498.69,25.23,9.93,5.56,0
2026-04-08 15:06:13,28.61674,77.21184,499.47,495.94,497.7,24.66,9.95,5.28,0
2026-04-08 15:06:14,28.616745,77.211845,505.64,504.33,504.99,25.05,9.94,5.05,0
2026-04-08 15:06:15,28.61675,77.21185,504.27,499.74,502.0,24.96,9.91,4.73,0
2026-04-08 15:06:16,28.616755,77.211855,504.14,507.95,506.05,25.35,10.06,4.43,0
2026-04-08 15:06:17,28.61676,77.21186,497.57,500.35,498.96,25.44,10.0,5.97,0
2026-04-08 15:06:18,28.616765,77.211865,491.96,504.58,498.27,25.24,9.9,4.99,0
2026-04-08 15:06:19,28.61677,77.21187,507.62,509.31,508.46,25.06,9.94,4.37,0
2026-04-08 15:06:20,28.616775,77.211875,506.12,498.25,502.19,25.45,9.95,4.64,0
2026-04-08 15:06:21,28.61678,77.21188,507.5,497.57,502.54,24.73,9.93,5.14,0
2026-04-08 15:06:22,28.616785,77.211885,504.54,505.33,504.94,25.08,10.04,4.05,0
2026-04-08 15:06:23,28.61679,77.21189,504.67,497.28,500.97,24.68,9.93,5.9,0
2026-04-08 15:06:24,28.616795,77.211895,490.55,504.92,497.74,24.65,10.0,5.93,0
2026-04-08 15:06:25,28.6168,77.2119,499.23,499.44,499.34,25.35,10.02,4.36,0
2026-04-08 15:06:26,28.616805,77.211905,490.62,505.29,497.95,24.67,9.9,5.3,0
2026-04-08 15:06:27,28.61681,77.21191,496.43,506.03,501.23,25.41,9.95,4.33,0
2026-04-08 15:06:28,28.616815,77.211915,500.94,509.17,505.05,25.25,9.95,5.51,0
2026-04-08 15:06:29,28.61682,77.21192,494.77,504.34,499.56,24.62,9.99,5.22,0
2026-04-08 15:06:30,28.616825,77.211925,502.28,507.78,505.03,24.65,10.1,4.01,0
2026-04-08 15:06:31,28.61683,77.21193,507.8,508.24,508.02,24.54,10.08,4.12,0
2026-04-08 15:06:32,28.616835,77.211935,494.68,504.71,499.69,24.78,9.94,4.9,0
2026-04-08 15:06:33,28.61684,77.21194,490.26,506.47,498.36,25.44,10.09,5.42,0
2026-04-08 15:06:34,28.616845,77.211945,505.74,496.06,500.9,24.59,10.01,5.77,0
2026-04-08 15:06:35,28.61685,77.21195,507.45,498.53,502.99,24.52,9.95,4.13,0
2026-04-08 15:06:36,28.616855,77.211955,502.36,505.22,503.79,24.54,10.03,4.44,0
2026-04-08 15:06:37,28.61686,77.21196,501.47,492.33,496.9,25.04,9.97,4.16,0
2026-04-08 15:06:38,28.616865,77.211965,496.65,499.84,498.25,25.07,9.9,5.13,0
2026-04-08 15:06:39,28.61687,77.21197,505.03,503.18,504.11,24.9,10.04,5.01,0
2026-04-08 15:06:40,28.616875,77.211975,491.14,503.01,497.07,25.46,9.9,5.43,0
2026-04-08 15:06:41,28.61688,77.21198,490.61,509.13,499.87,25.25,10.06,5.62,0
2026-04-08 15:06:42,28.616885,77.211985,496.15,503.15,499.65,25.17,9.91,5.76,0
2026-04-08 15:06:43,28.61689,77.21199,493.71,506.24,499.97,24.79,9.96,5.02,0
2026-04-08 15:06:44,28.616895,77.211995,498.75,506.29,502.52,24.95,10.02,4.59,0
2026-04-08 15:06:45,28.6169,77.212,507.14,490.96,499.05,24.56,10.02,4.97,0
2026-04-08 15:06:46,28.616905,77.212005,499.94,507.88,503.91,24.92,9.92,4.13,0
2026-04-08 15:06:47,28.61691,77.21201,509.72,496.65,503.18,24.62,10.06,5.96,0
2026-04-08 15:06:48,28.616915,77.212015,492.47,494.42,493.44,24.52,10.0,4.07,0
2026-04-08 15:06:49,28.61692,77.21202,502.09,507.17,504.63,25.32,10.05,5.93,0
2026-04-08 15:06:50,28.616925,77.212025,496.28,506.26,501.27,24.5,9.91,5.76,0
2026-04-08 15:06:51,28.61693,77.21203,505.37,498.81,502.09,25.34,10.05,5.78,0
2026-04-08 15:06:52,28.616935,77.212035,505.05,497.66,501.35,24.98,10.06,5.11,0
2026-04-08 15:06:53,28.61694,77.21204,494.51,500.19,497.35,24.86,10.06,4.42,0
2026-04-08 15:06:54,28.616945,77.212045,490.24,502.97,496.6,24.57,9.98,5.1,0
2026-04-08 15:06:55,28.61695,77.21205,495.18,502.9,499.04,25.48,9.99,4.03,0
2026-04-08 15:06:56,28.616955,77.212055,503.69,493.1,498.4,24.7,9.91,4.73,0
2026-04-08 15:06:57,28.61696,77.21206,496.56,495.73,496.15,25.04,9.92,5.01,0
2026-04-08 15:06:58,28.616965,77.212065,494.34,496.61,495.48,24.83,9.92,5.61,0
2026-04-08 15:06:59,28.61697,77.21207,499.18,492.96,496.07,25.05,9.92,4.79,0
2026-04-08 15:07:00,28.616975,77.212075,491.69,495.73,493.71,25.43,9.98,4.73,0
2026-04-08 15:07:01,28.61698,77.21208,501.69,498.54,500.11,25.2,9.98,5.44,0
2026-04-08 15:07:02,28.616985,77.212085,504.71,498.29,501.5,24.7,10.08,5.51,0
2026-04-08 15:07:03,28.61699,77.21209,503.34,492.96,498.15,25.13,9.91,4.47,0
2026-04-08 15:07:04,28.616995,77.212095,495.21,505.54,500.38,25.26,9.98,5.36,0
2026-04-08 15:07:05,28.617,77.2121,502.0,496.9,499.45,25.13,9.94,5.8,0
2026-04-08 15:07:06,28.617005,77.212105,493.94,492.84,493.39,25.24,9.9,5.8,0
2026-04-08 15:07:07,28.61701,77.21211,492.78,499.64,496.21,24.76,9.99,5.55,0
2026-04-08 15:07:08,28.617015,77.212115,492.35,504.78,498.57,25.48,9.95,5.17,0
2026-04-08 15:07:09,28.61702,77.21212,490.57,506.74,498.66,25.29,9.99,4.52,0
2026-04-08 15:07:10,28.617025,77.212125,492.51,495.91,494.21,24.78,9.94,4.94,0
2026-04-08 15:07:11,28.61703,77.21213,509.29,497.89,503.59,25.5,10.09,4.82,0
2026-04-08 15:07:12,28.617035,77.212135,506.6,495.74,501.17,24.6,10.03,4.79,0
2026-04-08 15:07:13,28.61704,77.21214,496.64,504.22,500.43,25.32,10.0,5.76,0
2026-04-08 15:07:14,28.617045,77.212145,505.25,506.49,505.87,24.74,9.98,5.14,0
2026-04-08 15:07:15,28.61705,77.21215,499.45,491.62,495.54,24.78,10.08,5.94,0
2026-04-08 15:07:16,28.617055,77.212155,496.36,491.56,493.96,24.89,10.06,4.29,0
2026-04-08 15:07:17,28.61706,77.21216,508.39,503.4,505.89,25.34,10.1,4.37,0
2026-04-08 15:07:18,28.617065,77.212165,501.18,494.28,497.73,25.16,10.01,4.96,0
2026-04-08 15:07:19,28.61707,77.21217,499.1,507.07,503.09,25.48,10.06,4.14,0
2026-04-08 15:07:20,28.617075,77.212175,508.92,493.76,501.34,24.76,9.93,5.85,0
2026-04-08 15:07:21,28.61708,77.21218,509.06,494.42,501.74,25.31,10.08,4.83,0
2026-04-08 15:07:22,28.617085,77.212185,495.28,498.96,497.12,24.97,9.99,4.87,0
2026-04-08 15:07:23,28.61709,77.21219,492.54,501.5,497.02,24.72,10.05,5.75,0
2026-04-08 15:07:24,28.617095,77.212195,504.82,504.86,504.84,25.27,10.07,4.85,0
2026-04-08 15:07:25,28.6171,77.2122,507.06,507.19,507.12,24.79,9.99,4.4,0
2026-04-08 15:07:26,28.617105,77.212205,496.71,495.13,495.92,25.4,9.96,4.97,0
2026-04-08 15:07:27,28.61711,77.21221,491.63,498.21,494.92,24.75,10.02,5.21,0
2026-04-08 15:07:28,28.617115,77.212215,499.97,509.47,504.72,25.09,9.92,5.44,0
2026-04-08 15:07:29,28.61712,77.21222,502.6,490.72,496.66,24.5,9.92,5.69,0
2026-04-08 15:07:30,28.617125,77.212225,507.85,505.07,506.46,24.9,10.07,5.9,0
2026-04-08 15:07:31,28.61713,77.21223,495.33,490.08,492.7,24.61,10.05,4.76,0
2026-04-08 15:07:32,28.617135,77.212235,491.97,503.2,497.58,24.52,9.91,5.01,0
2026-04-08 15:07:33,28.61714,77.21224,497.35,499.61,498.48,25.01,9.93,5.03,0
2026-04-08 15:07:34,28.617145,77.212245,508.02,506.87,507.44,25.19,10.03,4.96,0
2026-04-08 15:07:35,28.61715,77.21225,509.97,490.8,500.39,25.07,10.06,4.51,0
2026-04-08 15:07:36,28.617155,77.212255,505.71,498.11,501.91,24.88,9.95,5.24,0
2026-04-08 15:07:37,28.61716,77.21226,501.56,501.44,501.5,25.17,9.97,4.29,0
2026-04-08 15:07:38,28.617165,77.212265,503.66,497.63,500.64,25.01,9.9,4.97,0
2026-04-08 15:07:39,28.61717,77.21227,494.09,507.18,500.64,24.92,9.96,4.47,0
2026-04-08 15:07:40,28.617175,77.212275,492.74,490.59,491.66,24.67,9.91,5.99,0
2026-04-08 15:07:41,28.61718,77.21228,497.82,504.62,501.22,25.23,9.93,5.33,0
2026-04-08 15:07:42,28.617185,77.212285,490.53,494.16,492.34,24.64,10.09,4.26,0
2026-04-08 15:07:43,28.61719,77.21229,502.27,494.32,498.3,24.51,9.92,4.21,0
2026-04-08 15:07:44,28.617195,77.212295,495.69,507.52,501.6,25.44,10.02,4.14,0
2026-04-08 15:07:45,28.6172,77.2123,497.99,504.14,501.06,25.4,10.03,5.02,0
2026-04-08 15:07:46,28.617205,77.212305,508.39,502.67,505.53,24.76,9.92,4.38,0
2026-04-08 15:07:47,28.61721,77.21231,492.31,507.26,499.78,25.28,9.97,5.15,0
2026-04-08 15:07:48,28.617215,77.212315,491.56,496.82,494.19,25.35,10.08,4.78,0
2026-04-08 15:07:49,28.61722,77.21232,506.69,498.02,502.35,25.39,9.94,4.21,0
2026-04-08 15:07:50,28.617225,77.212325,509.2,502.78,505.99,25.46,10.0,5.73,0
2026-04-08 15:07:51,28.61723,77.21233,506.53,503.16,504.85,25.44,10.02,4.43,0
2026-04-08 15:07:52,28.617235,77.212335,503.03,508.26,505.64,25.22,9.97,5.83,0
2026-04-08 15:07:53,28.61724,77.21234,502.28,506.86,504.57,25.26,10.01,4.24,0
2026-04-08 15:07:54,28.617245,77.212345,504.68,500.4,502.54,24.67,9.9,5.33,0
2026-04-08 15:07:55,28.61725,77.21235,501.43,507.79,504.61,24.56,10.07,5.83,0
2026-04-08 15:07:56,28.617255,77.212355,508.09,509.4,508.74,25.39,9.95,4.01,0
2026-04-08 15:07:57,28.61726,77.21236,505.58,501.8,503.69,24.78,10.08,5.88,0
2026-04-08 15:07:58,28.617265,77.212365,497.7,508.08,502.89,25.04,10.06,5.43,0
2026-04-08 15:07:59,28.61727,77.21237,500.2,502.05,501.12,24.81,10.04,4.92,0
2026-04-08 15:08:00,28.617275,77.212375,494.18,494.81,494.5,25.39,9.92,4.65,0
2026-04-08 15:08:01,28.61728,77.21238,506.05,509.53,507.79,24.85,10.04,4.33,0
2026-04-08 15:08:02,28.617285,77.212385,495.42,501.2,498.31,25.21,9.93,5.0,0
2026-04-08 15:08:03,28.61729,77.21239,492.38,501.89,497.13,25.38,10.09,4.45,0
2026-04-08 15:08:04,28.617295,77.212395,509.47,492.18,500.83,24.95,9.98,5.48,0
2026-04-08 15:08:05,28.6173,77.2124,503.19,490.11,496.65,25.05,10.01,4.16,0
2026-04-08 15:08:06,28.617305,77.212405,496.18,504.16,500.17,25.31,10.07,5.77,0
2026-04-08 15:08:07,28.61731,77.21241,490.51,496.75,493.63,24.97,10.06,5.09,0
2026-04-08 15:08:08,28.617315,77.212415,496.3,499.43,497.86,24.96,9.95,5.95,0
2026-04-08 15:08:09,28.61732,77.21242,498.74,491.54,495.14,24.66,10.08,5.57,0
2026-04-08 15:08:10,28.617325,77.212425,505.88,506.97,506.42,24.72,10.01,5.11,0
2026-04-08 15:08:11,28.61733,77.21243,494.36,508.43,501.4,24.74,10.0,4.23,0
2026-04-08 15:08:12,28.617335,77.212435,493.2,505.43,499.31,25.43,9.91,5.54,0
2026-04-08 15:08:13,28.61734,77.21244,502.25,504.82,503.53,25.17,9.95,5.84,0
2026-04-08 15:08:14,28.617345,77.212445,506.21,509.01,507.61,24.57,9.99,5.85,0
2026-04-08 15:08:15,28.61735,77.21245,509.94,500.38,505.16,24.56,10.03,5.51,0
2026-04-08 15:08:16,28.617355,77.212455,507.58,492.53,500.05,24.63,9.95,5.8,0
2026-04-08 15:08:17,28.61736,77.21246,505.87,496.53,501.2,24.74,10.08,5.22,0
2026-04-08 15:08:18,28.617365,77.212465,505.54,498.01,501.78,24.76,9.97,5.06,0
2026-04-08 15:08:19,28.61737,77.21247,509.3,503.0,506.15,25.48,9.93,4.94,0
2026-04-08 15:08:20,28.617375,77.212475,490.55,490.81,490.68,24.73,9.94,4.54,0
2026-04-08 15:08:21,28.61738,77.21248,493.23,496.31,494.77,24.67,10.07,4.8,0
2026-04-08 15:08:22,28.617385,77.212485,505.98,502.22,504.1,25.48,9.91,4.19,0
2026-04-08 15:08:23,28.61739,77.21249,494.1,501.67,497.89,24.91,9.94,4.69,0
2026-04-08 15:08:24,28.617395,77.212495,492.06,494.94,493.5,24.75,10.07,5.47,0
2026-04-08 15:08:25,28.6174,77.2125,500.5,490.35,495.42,25.22,10.09,5.39,0
2026-04-08 15:08:26,28.617405,77.212505,500.96,505.34,503.15,24.52,10.1,4.3,0
2026-04-08 15:08:27,28.61741,77.21251,499.69,498.5,499.09,25.35,9.94,5.25,0
2026-04-08 15:08:28,28.617415,77.212515,509.72,503.72,506.72,25.03,9.99,5.85,0
2026-04-08 15:08:29,28.61742,77.21252,509.49,508.82,509.15,25.36,10.06,5.7,0
2026-04-08 15:08:30,28.617425,77.212525,499.67,504.57,502.12,24.98,9.97,5.07,0
2026-04-08 15:08:31,28.61743,77.21253,504.5,507.37,505.94,24.82,10.05,4.71,0
2026-04-08 15:08:32,28.617435,77.212535,493.98,501.21,497.59,25.27,10.03,5.21,0
2026-04-08 15:08:33,28.61744,77.21254,492.21,502.47,497.34,24.64,10.05,4.47,0
2026-04-08 15:08:34,28.617445,77.212545,500.56,503.82,502.19,24.77,9.98,5.71,0
2026-04-08 15:08:35,28.61745,77.21255,494.45,495.33,494.89,25.33,10.05,5.22,0
2026-04-08 15:08:36,28.617455,77.212555,496.39,497.88,497.13,25.07,10.09,6.0,0
2026-04-08 15:08:37,28.61746,77.21256,491.4,509.53,500.46,24.94,9.95,5.57,0
2026-04-08 15:08:38,28.617465,77.212565,493.73,500.96,497.34,24.68,9.99,4.63,0
2026-04-08 15:08:39,28.61747,77.21257,493.97,508.04,501.01,25.16,9.9,4.95,0
2026-04-08 15:08:40,28.617475,77.212575,493.67,492.58,493.13,24.76,9.92,4.76,0
2026-04-08 15:08:41,28.61748,77.21258,505.07,492.03,498.55,24.75,10.02,4.2,0
2026-04-08 15:08:42,28.617485,77.212585,492.18,500.29,496.23,25.49,10.07,4.94,0
2026-04-08 15:08:43,28.61749,77.21259,493.91,491.07,492.49,24.8,10.1,4.51,0
2026-04-08 15:08:44,28.617495,77.212595,502.3,491.0,496.65,24.94,9.91,5.03,0
2026-04-08 15:08:45,28.6175,77.2126,498.4,500.09,499.25,24.9,10.02,4.87,0
2026-04-08 15:08:46,28.617505,77.212605,508.89,498.27,503.58,24.58,10.03,4.63,0
2026-04-08 15:08:47,28.61751,77.21261,506.21,508.86,507.53,24.78,10.03,5.06,0
2026-04-08 15:08:48,28.617515,77.212615,505.49,504.68,505.08,24.83,10.08,5.48,0
2026-04-08 15:08:49,28.61752,77.21262,490.19,501.18,495.69,25.36,9.96,4.84,0
2026-04-08 15:08:50,28.617525,77.212625,500.06,494.11,497.08,25.03,10.05,5.22,0
2026-04-08 15:08:51,28.61753,77.21263,498.06,491.27,494.67,24.6,9.96,5.38,0
2026-04-08 15:08:52,28.617535,77.212635,499.92,493.95,496.93,25.26,9.91,4.91,0
2026-04-08 15:08:53,28.61754,77.21264,499.83,499.34,499.59,25.38,10.07,4.46,0
2026-04-08 15:08:54,28.617545,77.212645,492.81,491.75,492.28,25.3,10.1,4.99,0
2026-04-08 15:08:55,28.61755,77.21265,490.13,503.19,496.66,24.61,10.03,5.78,0
2026-04-08 15:08:56,28.617555,77.212655,507.9,499.13,503.51,25.07,9.93,4.35,0
2026-04-08 15:08:57,28.61756,77.21266,507.64,504.57,506.11,25.44,9.94,5.84,0
2026-04-08 15:08:58,28.617565,77.212665,508.41,507.98,508.19,25.03,10.0,5.04,0
2026-04-08 15:08:59,28.61757,77.21267,507.65,497.88,502.76,25.06,10.09,4.48,0
2026-04-08 15:09:00,28.617575,77.212675,500.66,506.4,503.53,25.3,9.93,5.49,0
2026-04-08 15:09:01,28.61758,77.21268,491.81,506.99,499.4,25.18,9.93,4.49,0
2026-04-08 15:09:02,28.617585,77.212685,492.41,501.45,496.93,25.06,10.06,4.84,0
2026-04-08 15:09:03,28.61759,77.21269,501.1,498.1,499.6,25.03,9.95,4.15,0
2026-04-08 15:09:04,28.617595,77.212695,494.64,492.04,493.34,24.9,10.09,6.0,0
2026-04-08 15:09:05,28.6176,77.2127,499.31,500.96,500.13,24.97,10.07,4.15,0
2026-04-08 15:09:06,28.617605,77.212705,493.13,491.33,492.23,25.21,9.93,5.56,0
2026-04-08 15:09:07,28.61761,77.21271,492.44,506.63,499.54,25.34,9.97,4.5,0
2026-04-08 15:09:08,28.617615,77.212715,503.14,507.46,505.3,24.9,9.91,4.28,0
2026-04-08 15:09:09,28.61762,77.21272,507.35,506.47,506.91,25.32,10.06,4.94,0
2026-04-08 15:09:10,28.617625,77.212725,499.47,496.03,497.75,25.35,9.96,4.56,0
2026-04-08 15:09:11,28.61763,77.21273,509.86,497.07,503.47,25.21,9.93,4.64,0
2026-04-08 15:09:12,28.617635,77.212735,505.11,504.5,504.81,25.42,9.94,5.67,0
2026-04-08 15:09:13,28.61764,77.21274,494.55,503.47,499.01,24.68,10.08,5.5,0
2026-04-08 15:09:14,28.617645,77.212745,506.28,497.43,501.85,24.56,10.06,5.16,0
2026-04-08 15:09:15,28.61765,77.21275,490.95,493.25,492.1,24.51,9.97,4.67,0
2026-04-08 15:09:16,28.617655,77.212755,491.75,490.91,491.33,24.81,9.91,4.42,0
2026-04-08 15:09:17,28.61766,77.21276,501.89,505.53,503.71,25.13,10.03,5.25,0
2026-04-08 15:09:18,28.617665,77.212765,504.06,509.58,506.82,25.15,10.05,5.39,0
2026-04-08 15:09:19,28.61767,77.21277,498.21,499.98,499.09,25.04,10.03,4.76,0
2026-04-08 15:09:20,28.617675,77.212775,497.75,499.12,498.44,24.58,9.94,4.23,0
2026-04-08 15:09:21,28.61768,77.21278,490.2,506.5,498.35,25.38,10.05,4.85,0
2026-04-08 15:09:22,28.617685,77.212785,509.43,492.51,500.97,24.65,10.06,4.35,0
2026-04-08 15:09:23,28.61769,77.21279,498.36,505.68,502.02,24.97,9.94,5.55,0
2026-04-08 15:09:24,28.617695,77.212795,509.05,493.21,501.13,24.59,10.1,5.8,0
2026-04-08 15:09:25,28.6177,77.2128,501.72,503.39,502.56,24.7,10.03,5.31,0
2026-04-08 15:09:26,28.617705,77.212805,508.65,499.07,503.86,25.38,10.07,5.48,0
2026-04-08 15:09:27,28.61771,77.21281,502.91,501.91,502.41,25.15,9.98,4.35,0
2026-04-08 15:09:28,28.617715,77.212815,502.98,498.53,500.76,25.29,10.07,4.99,0
2026-04-08 15:09:29,28.61772,77.21282,508.07,506.3,507.19,25.4,9.97,5.62,0
2026-04-08 15:09:30,28.617725,77.212825,491.77,490.44,491.1,25.09,9.96,4.23,0
2026-04-08 15:09:31,28.61773,77.21283,496.36,502.41,499.38,24.92,9.97,5.37,0
2026-04-08 15:09:32,28.617735,77.212835,496.11,508.28,502.2,25.49,9.95,4.76,0
2026-04-08 15:09:33,28.61774,77.21284,496.33,502.28,499.31,25.04,10.07,5.52,0
2026-04-08 15:09:34,28.617745,77.212845,494.81,506.37,500.59,24.92,9.95,5.43,0
2026-04-08 15:09:35,28.61775,77.21285,509.7,496.1,502.9,25.17,9.99,5.39,0
2026-04-08 15:09:36,28.617755,77.212855,494.84,508.4,501.62,25.09,9.93,5.01,0
2026-04-08 15:09:37,28.61776,77.21286,500.17,492.8,496.49,24.86,10.05,5.09,0
2026-04-08 15:09:38,28.617765,77.212865,495.08,492.63,493.85,25.13,9.92,4.31,0
2026-04-08 15:09:39,28.61777,77.21287,508.54,495.01,501.78,25.05,10.08,4.58,0
2026-04-08 15:09:40,28.617775,77.212875,502.41,490.65,496.53,25.01,9.91,4.48,0
2026-04-08 15:09:41,28.61778,77.21288,495.07,495.24,495.16,25.48,9.95,5.05,0
2026-04-08 15:09:42,28.617785,77.212885,501.48,508.47,504.98,24.84,9.96,4.5,0
2026-04-08 15:09:43,28.61779,77.21289,496.2,509.87,503.04,25.13,9.93,4.7,0
2026-04-08 15:09:44,28.617795,77.212895,508.76,499.59,504.18,25.14,10.08,4.47,0
2026-04-08 15:09:45,28.6178,77.2129,496.5,495.11,495.81,24.72,9.92,4.84,0
2026-04-08 15:09:46,28.617805,77.212905,491.65,501.77,496.71,24.87,10.02,4.02,0
2026-04-08 15:09:47,28.61781,77.21291,495.88,505.46,500.67,25.27,10.06,4.83,0
2026-04-08 15:09:48,28.617815,77.212915,495.9,490.73,493.32,24.58,10.01,4.75,0
2026-04-08 15:09:49,28.61782,77.21292,493.4,508.04,500.72,25.48,10.09,4.21,0
2026-04-08 15:09:50,28.617825,77.212925,496.06,501.35,498.71,24.65,9.94,5.1,0
2026-04-08 15:09:51,28.61783,77.21293,497.36,500.94,499.15,25.38,9.9,5.37,0
2026-04-08 15:09:52,28.617835,77.212935,491.97,505.07,498.52,25.06,9.95,5.6,0
2026-04-08 15:09:53,28.61784,77.21294,493.66,503.19,498.43,24.76,10.08,4.84,0
2026-04-08 15:09:54,28.617845,77.212945,498.41,502.05,500.23,25.15,10.1,5.11,0
2026-04-08 15:09:55,28.61785,77.21295,494.53,503.69,499.11,24.66,9.98,5.62,0
2026-04-08 15:09:56,28.617855,77.212955,499.99,507.23,503.61,24.66,10.02,5.56,0
2026-04-08 15:09:57,28.61786,77.21296,496.93,491.44,494.18,24.99,10.01,5.35,0
2026-04-08 15:09:58,28.617865,77.212965,505.08,494.9,499.99,24.62,10.04,4.81,0
2026-04-08 15:09:59,28.61787,77.21297,491.7,506.72,499.21,24.88,10.07,4.08,0
2026-04-08 15:10:00,28.617875,77.212975,506.18,497.83,502.01,25.42,10.05,5.06,0
2026-04-08 15:10:01,28.61788,77.21298,506.41,507.34,506.87,25.15,9.91,4.26,0
2026-04-08 15:10:02,28.617885,77.212985,509.63,495.45,502.54,25.33,10.1,4.57,0
2026-04-08 15:10:03,28.61789,77.21299,490.9,500.9,495.9,25.4,10.07,4.42,0
2026-04-08 15:10:04,28.617895,77.212995,505.58,499.99,502.79,24.63,9.93,4.86,0
2026-04-08 15:10:05,28.6179,77.213,462.37,315.22,388.8,32.97,5.58,421.87,1
2026-04-08 15:10:06,28.617905,77.213005,470.84,318.22,394.53,33.43,5.56,398.48,1
2026-04-08 15:10:07,28.61791,77.21301,477.98,319.06,398.52,33.43,5.52,409.27,1
2026-04-08 15:10:08,28.617915,77.213015,468.43,322.17,395.3,32.79,5.41,422.29,1
2026-04-08 15:10:09,28.61792,77.21302,475.38,305.69,390.53,32.97,5.57,396.41,1
2026-04-08 15:10:10,28.617925,77.213025,465.95,310.3,388.13,33.37,5.52,396.29,1
2026-04-08 15:10:11,28.61793,77.21303,473.74,322.71,398.22,33.19,5.48,424.04,1
2026-04-08 15:10:12,28.617935,77.213035,466.36,323.88,395.12,32.86,5.54,386.32,1
2026-04-08 15:10:13,28.61794,77.21304,466.45,317.43,391.94,33.46,5.58,419.51,1
2026-04-08 15:10:14,28.617945,77.213045,465.24,336.78,401.01,32.77,5.54,384.59,1
2026-04-08 15:10:15,28.61795,77.21305,469.49,323.59,396.54,32.89,5.46,403.3,1
2026-04-08 15:10:16,28.617955,77.213055,469.0,321.8,395.4,33.36,5.51,402.19,1
2026-04-08 15:10:17,28.61796,77.21306,459.48,317.78,388.63,33.18,5.44,420.52,1
2026-04-08 15:10:18,28.617965,77.213065,471.46,334.98,403.22,32.57,5.51,404.81,1
2026-04-08 15:10:19,28.61797,77.21307,480.77,331.2,405.99,32.77,5.49,417.55,1
2026-04-08 15:10:20,28.617975,77.213075,456.89,337.19,397.04,32.96,5.46,407.11,1
2026-04-08 15:10:21,28.61798,77.21308,459.18,314.5,386.84,33.31,5.54,419.57,1
2026-04-08 15:10:22,28.617985,77.213085,481.0,334.57,407.78,32.54,5.55,409.4,1
2026-04-08 15:10:23,28.61799,77.21309,461.98,332.44,397.21,32.91,5.42,409.71,1
2026-04-08 15:10:24,28.617995,77.213095,462.55,321.01,391.78,32.73,5.48,420.87,1
2026-04-08 15:10:25,28.618,77.2131,462.51,317.43,389.97,33.34,5.42,385.43,1
2026-04-08 15:10:26,28.618005,77.213105,471.81,316.01,393.91,32.59,5.43,419.93,1
2026-04-08 15:10:27,28.61801,77.21311,474.41,320.15,397.28,33.26,5.5,388.88,1
2026-04-08 15:10:28,28.618015,77.213115,461.76,309.49,385.62,32.5,5.5,412.08,1
2026-04-08 15:10:29,28.61802,77.21312,474.97,324.22,399.59,32.96,5.46,396.79,1
2026-04-08 15:10:30,28.618025,77.213125,462.06,307.56,384.81,33.24,5.48,423.27,1
2026-04-08 15:10:31,28.61803,77.21313,479.1,323.47,401.29,33.29,5.52,393.82,1
2026-04-08 15:10:32,28.618035,77.213135,467.23,313.15,390.19,32.74,5.53,416.7,1
2026-04-08 15:10:33,28.61804,77.21314,471.89,330.59,401.24,33.34,5.44,416.63,1
2026-04-08 15:10:34,28.618045,77.213145,478.13,304.16,391.14,33.42,5.51,397.36,1
2026-04-08 15:10:35,28.61805,77.21315,458.22,312.44,385.33,33.25,5.56,405.18,1
2026-04-08 15:10:36,28.618055,77.213155,466.24,322.6,394.42,32.64,5.46,414.45,1
2026-04-08 15:10:37,28.61806,77.21316,471.95,328.27,400.11,33.22,5.56,404.03,1
2026-04-08 15:10:38,28.618065,77.213165,462.63,330.84,396.73,32.58,5.5,400.8,1
2026-04-08 15:10:39,28.61807,77.21317,461.29,315.71,388.5,33.02,5.58,408.3,1
2026-04-08 15:10:40,28.618075,77.213175,475.16,320.1,397.63,32.85,5.52,408.37,1
2026-04-08 15:10:41,28.61808,77.21318,464.5,317.24,390.87,32.87,5.41,406.37,1
2026-04-08 15:10:42,28.618085,77.213185,469.18,328.13,398.66,33.18,5.52,386.56,1
2026-04-08 15:10:43,28.61809,77.21319,470.29,318.66,394.47,32.9,5.53,417.96,1
2026-04-08 15:10:44,28.618095,77.213195,464.05,325.45,394.75,33.36,5.51,410.63,1
2026-04-08 15:10:45,28.6181,77.2132,466.68,330.9,398.79,33.26,5.56,402.22,1
2026-04-08 15:10:46,28.618105,77.213205,469.79,334.29,402.04,32.6,5.56,415.22,1
2026-04-08 15:10:47,28.61811,77.21321,477.55,325.19,401.37,33.15,5.46,394.27,1
2026-04-08 15:10:48,28.618115,77.213215,469.36,327.76,398.56,33.2,5.53,405.06,1
2026-04-08 15:10:49,28.61812,77.21322,479.05,311.82,395.43,33.43,5.48,392.73,1
2026-04-08 15:10:50,28.618125,77.213225,478.2,323.95,401.08,32.74,5.51,406.87,1
2026-04-08 15:10:51,28.61813,77.21323,474.13,332.31,403.22,32.85,5.4,417.84,1
